ID_Usuario;DNI_Usuario;Edad;Género_sucio;Género;Ubicación_sucio;Ubicación;Tipo_Viajero_sucio;Tipo_Viajero;ID_Reserva;Fecha_Reserva;Fecha_Viaje;Antelacion_Reserva_sucio;Antelacion_Reserva;Duracion_Viaje_sucio;Numero_Personas;Tipo_Paquete_sucio;Tipo_Paquete;Costo_Total;Metodo_Pago;Destino_sucio;Destino;Tipo_Alojamiento_sucio;Clase_Vuelo;Actividades_Reservadas_sucio;Actividades_Reser_sucio2;Actividades_Reservadas;Numero_Noches_Estancia_sucio;Numero_Noches_Estancia;Promocion_Aplicada_sucio;Promocion_Aplicada;Fuente_Reserva;Estado_Reserva;Mes_Reserva_sucio;Mes_Reserva;Mes_Viaje_sucio;Mes_Viaje;Estacionalidad;Cancelacion_Reserva_sucio;Cancelacion_reserva;Calificacion_Usuario;Comentarios;Rango_Edad;Gasto_persona;Gasto_duracion
U0911;62682136Y;53;Other;Otro;UK;Reino unido;Turista;Turista;R00911;30/03/2024;18/04/2024;120;19;1;3;Solo vuelo;Vuelo;7.976,80;Tarjeta de crédito;Tokyo;Tokio;;Económica;;;;3;0;FALSO;Falso;App móvil;Pendiente;5;3;5;4;Temporada alta;VERDADERO;Verdadero;3;Excelente viaje;Adultos Mayores;2.658,93;7.976,80
U0912;12618307R;48;Female;Femenino;Mexico;Méjico;Tusirta;Turista;R00912;21/08/2024;03/09/2024;133;13;10;3;Vuelo + Hotel;Vuelo + Hotel;624,60;Transferencia bancaria;New York;Nueva York;Resort;Económica;;;;2;9;FALSO;Falso;App móvil;Pendiente;10;8;8;9;Temporada baja;FALSO;Falso;4;Todo bien;Mediana Edad;208,20;62,46
U0913;66308906K;48;Other;Otro;India;India;Negocios;Negocios;R00913;13/04/2024;17/10/2024;141;187;12;1;Vuelo + Hotel;Vuelo + Hotel;4.771,30;PayPal;London;Londres;Airbnb;Ejecutiva;;;;2;11;FALSO;Falso;App móvil;Cancelada;11;4;5;10;Temporada alta;FALSO;Falso;2;;Mediana Edad;4.771,30;397,61
U0914;85087867B;53;Female;Femenino;India;India;Turista;Turista;R00914;14/02/2024;26/02/2024;5;12;5;1;Vuelo + Hotel;Vuelo + Hotel;6.047,80;PayPal;New York;Nueva York;Resort;Económica;;;;9;4;FALSO;Falso;Agente de viajes;Cancelada;5;2;10;2;Temporada alta;VERDADERO;Verdadero;1;No me gustó el servicio;Adultos Mayores;6.047,80;1.209,56
U0915;11811840Y;63;Other;Otro;UK;Reino unido;Turista;Turista;R00915;25/02/2024;01/09/2024;311;189;8;2;Solo vuelo;Vuelo;4.933,30;PayPal;Rome;Roma;;Económica;;;;2;7;FALSO;Falso;Agente de viajes;Pendiente;8;2;12;9;Temporada baja;FALSO;Falso;2;Problemas con la reserva;Adultos Mayores;2.466,65;616,66
U0916;77308239H;46;Female;Femenino;Australia;Australia;Turista;Turista;R00916;27/05/2024;03/12/2024;339;190;13;4;Solo vuelo;Vuelo;660,70;PayPal;Barcelona;Barcelona;;Primera clase;;;;1;12;FALSO;Falso;Sitio web;Cancelada;9;5;8;12;Temporada baja;VERDADERO;Verdadero;2;;Mediana Edad;165,18;50,82
U0917;30568430G;22;Female;Femenino;Germany;Alemania;Turista;Turista;R00917;09/08/2024;30/08/2024;169;21;6;1;Solo vuelo;Vuelo;13.025,80;PayPal;Cancun;Cancun;;Económica;;;;7;5;VERDADERO;Verdadero;App móvil;Confirmada;2;8;4;8;Temporada alta;FALSO;Falso;5;Excelente viaje;Jovenes Adultos;13.025,80;2.170,97
U0918;27356170Q;31;Other;Otro;Mexico;Méjico;Tusirta;Turista;R00918;15/03/2024;20/11/2024;108;250;4;1;Solo vuelo;Vuelo;14.791,50;PayPal;Tokyo;Tokio;;Económica;;;;2;3;FALSO;Falso;Sitio web;Cancelada;6;3;7;11;Temporada baja;VERDADERO;Verdadero;1;No me gustó el servicio;Adultos;14.791,50;3.697,88
U0919;66228249W;61;Female;Femenino;USA;EEUU;Turista;Turista;R00919;23/01/2024;21/09/2024;38;242;11;1;Vuelo + Hotel;Vuelo + Hotel;18.743,10;Tarjeta de crédito;Cancun;Cancun;Resort;Económica;;;;7;10;FALSO;Falso;Sitio web;Pendiente;6;1;12;9;Temporada alta;VERDADERO;Verdadero;1;Problemas con la reserva;Adultos Mayores;18.743,10;1.703,92
U0920;87788952E;52;Male;Masculino;USA;EEUU;Turista;Turista;R00920;25/05/2024;11/07/2024;15;47;1;1;Solo vuelo;Vuelo;6.656,20;PayPal;New York;Nueva York;;Económica;;;;9;0;VERDADERO;Verdadero;Sitio web;Pendiente;10;5;4;7;Temporada alta;FALSO;Falso;4;Recomendado;Adultos Mayores;6.656,20;6.656,20
U0921;70102914H;56;Female;Femenino;Germany;Alemania;Negocios;Negocios;R00921;25/08/2024;12/10/2024;221;48;7;4;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;9.477,30;PayPal;New York;Nueva York;Resort;Económica;Tour en bus;Tour en bus;Tour en bus;9;6;VERDADERO;Verdadero;Sitio web;Cancelada;9;8;12;10;Temporada alta;VERDADERO;Verdadero;5;Recomendado;Adultos Mayores;2.369,33;1.353,90
U0922;92845231G;51;Female;Femenino;USA;EEUU;Turista;Turista;R00922;06/03/2024;27/08/2024;246;174;14;3;Solo vuelo;Vuelo;9.659,70;Transferencia bancaria;New York;Nueva York;;Económica;;;;2;13;VERDADERO;Verdadero;App móvil;Cancelada;10;3;4;8;Temporada baja;VERDADERO;Verdadero;2;No me gustó el servicio;Adultos Mayores;3.219,90;689,98
U0923;11461650Z;18;Other;Otro;India;India;Turista;Turista;R00923;14/03/2024;13/06/2024;23;91;14;2;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;7.461,80;Tarjeta de crédito;Cancun;Cancun;Resort;Ejecutiva;City tour;City tour;Tour en Cuidad;4;13;VERDADERO;Verdadero;Agente de viajes;Confirmada;1;3;4;6;Temporada alta;VERDADERO;Verdadero;3;Recomendado;Jovenes Adultos;3.730,90;532,99
U0924;29881714E;46;Female;Femenino;USA;EEUU;Turista;Turista;R00924;20/02/2024;05/07/2024;301;136;2;3;Vuelo + Hotel;Vuelo + Hotel;1.682,30;PayPal;Cancun;Cancun;Resort;Económica;;;;4;1;FALSO;Falso;Agente de viajes;Cancelada;6;2;1;7;Temporada alta;VERDADERO;Verdadero;3;Problemas con la reserva;Mediana Edad;560,77;841,15
U0925;88440117B;50;Other;Otro;USA;EEUU;Turista;Turista;R00925;12/02/2024;18/03/2024;165;35;12;3;Solo vuelo;Vuelo;1.003,90;PayPal;Cancun;Cancun;;Primera clase;;;;6;11;VERDADERO;Verdadero;Sitio web;Cancelada;5;2;9;3;Temporada baja;VERDADERO;Verdadero;5;;Adultos Mayores;334,63;83,66
U0926;21233753S;38;Other;Otro;Spain;España;Tusirta;Turista;R00926;08/12/2024;20/12/2024;348;12;6;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;5.640,30;Transferencia bancaria;New York;Nueva York;Resort;Ejecutiva;Excursión en bote;Excursión en bote;Excursión en bote;7;5;VERDADERO;Verdadero;Agente de viajes;Confirmada;9;12;9;12;Temporada baja;FALSO;Falso;4;Recomendado;Adultos;1.880,10;940,05
U0927;90733612S;38;Female;Femenino;Spain;España;Turista;Turista;R00927;11/06/2024;24/11/2024;97;166;10;1;Solo vuelo;Vuelo;15.931,60;PayPal;Barcelona;Barcelona;;Económica;;;;5;9;FALSO;Falso;App móvil;Confirmada;7;6;12;11;Temporada alta;VERDADERO;Verdadero;5;Excelente viaje;Adultos;15.931,60;1.593,16
U0928;85082588E;39;Other;Otro;USA;EEUU;Turista;Turista;R00928;04/02/2024;24/10/2024;170;263;5;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;191,90;Tarjeta de crédito;Cancun;Cancun;Airbnb;Primera clase;Tour en bus;Tour en bus;Tour en bus;8;4;FALSO;Falso;App móvil;Pendiente;8;2;4;10;Temporada baja;FALSO;Falso;2;Todo bien;Adultos;63,97;38,38
U0929;56304397Y;26;Female;Femenino;Spain;España;Tusirta;Turista;R00929;10/02/2024;22/09/2024;247;225;11;1;Solo vuelo;Vuelo;10.242,80;Tarjeta de crédito;Tokyo;Tokio;;Primera clase;;;;9;10;FALSO;Falso;App móvil;Pendiente;8;2;4;9;Temporada alta;FALSO;Falso;4;Recomendado;Jovenes Adultos;10.242,80;931,16
U0930;44876733F;19;Other;Otro;Australia;Australia;Turista;Turista;R00930;16/06/2024;10/11/2024;252;147;9;1;Solo vuelo;Vuelo;2.816,30;Transferencia bancaria;New York;Nueva York;;Económica;;;;1;8;FALSO;Falso;Sitio web;Pendiente;9;6;5;11;Temporada alta;FALSO;Falso;1;Problemas con la reserva;Jovenes Adultos;2.816,30;312,92
U0931;31870448S;65;Other;Otro;Mexico;Méjico;Negocios;Negocios;R00931;03/02/2024;06/08/2024;73;185;2;1;Vuelo + Hotel;Vuelo + Hotel;2.049,40;Tarjeta de crédito;London;Londres;Airbnb;Ejecutiva;;;;2;1;VERDADERO;Verdadero;Agente de viajes;Cancelada;4;2;6;8;Temporada baja;VERDADERO;Verdadero;1;Problemas con la reserva;Adultos Mayores;2.049,40;1.024,70
U0932;76894883H;54;Female;Femenino;India;India;Turista;Turista;R00932;28/02/2024;20/11/2024;183;266;1;2;Solo vuelo;Vuelo;10.075,40;Transferencia bancaria;Tokyo;Tokio;;Económica;;;;1;0;FALSO;Falso;Sitio web;Pendiente;9;2;4;11;Temporada baja;FALSO;Falso;4;Todo bien;Adultos Mayores;5.037,70;10.075,40
U0933;30510154X;48;Female;Femenino;USA;EEUU;Tusirta;Turista;R00933;23/02/2024;19/05/2024;184;86;5;4;Solo vuelo;Vuelo;9.677,50;Transferencia bancaria;London;Londres;;Económica;;;;7;4;VERDADERO;Verdadero;App móvil;Cancelada;11;2;6;5;Temporada baja;VERDADERO;Verdadero;4;Todo bien;Mediana Edad;2.419,38;1.935,50
U0934;41528189X;56;Male;Masculino;India;India;Turista;Turista;R00934;25/04/2024;22/09/2024;110;150;4;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;16.818,80;Transferencia bancaria;New York;Nueva York;Hotel;Económica;City tour;City tour;Tour en Cuidad;8;3;FALSO;Falso;Sitio web;Confirmada;1;4;2;9;Temporada alta;VERDADERO;Verdadero;4;Recomendado;Adultos Mayores;5.606,27;4.204,70
U0935;38437133Q;60;Male;Masculino;Germany;Alemania;Turista;Turista;R00935;08/02/2024;23/10/2024;221;258;6;2;Vuelo + Hotel;Vuelo + Hotel;13.541,60;Transferencia bancaria;Barcelona;Barcelona;Resort;Primera clase;;;;4;5;VERDADERO;Verdadero;Sitio web;Confirmada;11;2;3;10;Temporada baja;VERDADERO;Verdadero;4;Recomendado;Adultos Mayores;6.770,80;2.256,93
U0936;36664366C;42;Male;Masculino;UK;Reino unido;Negocios;Negocios;R00936;19/08/2024;07/11/2024;194;80;14;4;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;1.628,90;Tarjeta de crédito;London;Londres;Resort;Primera clase;Excursión en bote;Excursión en bote;Excursión en bote;1;13;FALSO;Falso;App móvil;Pendiente;5;8;2;11;Temporada alta;FALSO;Falso;1;Problemas con la reserva;Mediana Edad;407,23;116,35
U0937;49741080S;60;Male;Masculino;Spain;España;Negocios;Negocios;R00937;14/07/2024;24/12/2024;179;163;13;4;Vuelo + Hotel;Vuelo + Hotel;702,60;Tarjeta de crédito;Barcelona;Barcelona;Resort;Primera clase;;;;4;12;VERDADERO;Verdadero;Sitio web;Cancelada;11;7;5;12;Temporada baja;VERDADERO;Verdadero;3;No me gustó el servicio;Adultos Mayores;175,65;54,05
U0938;31258190V;43;Male;Masculino;Mexico;Méjico;Turista;Turista;R00938;12/08/2024;30/08/2024;267;18;4;1;Solo vuelo;Vuelo;7.955,70;Tarjeta de crédito;Rome;Roma;;Primera clase;;;;8;3;FALSO;Falso;App móvil;Confirmada;9;8;1;8;Temporada baja;VERDADERO;Verdadero;4;Recomendado;Mediana Edad;7.955,70;1.988,93
U0939;97597954F;52;Female;Femenino;Mexico;Méjico;Turista;Turista;R00939;26/07/2024;01/12/2024;304;128;12;2;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;602,70;PayPal;Paris;Paris;Airbnb;Ejecutiva;;Desconocido;Desconocido;8;11;VERDADERO;Verdadero;App móvil;Cancelada;8;7;10;12;Temporada baja;FALSO;Falso;3;Recomendado;Adultos Mayores;301,35;50,23
U0940;56116508G;61;Female;Femenino;UK;Reino unido;Turista;Turista;R00940;04/02/2024;26/05/2024;196;112;8;1;Vuelo + Hotel;Vuelo + Hotel;18.029,60;PayPal;Barcelona;Barcelona;Resort;Ejecutiva;;;;5;7;FALSO;Falso;Sitio web;Pendiente;8;2;5;5;Temporada baja;FALSO;Falso;2;Todo bien;Adultos Mayores;18.029,60;2.253,70
U0941;40880667F;35;Male;Masculino;Mexico;Méjico;Negocios;Negocios;R00941;08/05/2024;05/06/2024;79;28;3;3;Solo vuelo;Vuelo;17.119,30;PayPal;London;Londres;;Económica;;;;9;2;VERDADERO;Verdadero;Agente de viajes;Cancelada;6;5;1;6;Temporada baja;VERDADERO;Verdadero;1;;Adultos;5.706,43;5.706,43
U0942;36592793T;53;Male;Masculino;UK;Reino unido;Negocios;Negocios;R00942;12/10/2024;13/12/2024;53;62;4;4;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;13.681,20;PayPal;Cancun;Cancun;Hotel;Económica;City tour;City tour;Tour en Cuidad;1;3;FALSO;Falso;Agente de viajes;Confirmada;12;10;4;12;Temporada baja;FALSO;Falso;2;Todo bien;Adultos Mayores;3.420,30;3.420,30
U0943;55844747B;55;Other;Otro;UK;Reino unido;Negocios;Negocios;R00943;22/03/2024;24/08/2024;120;155;10;2;Vuelo + Hotel;Vuelo + Hotel;16.593,20;Tarjeta de crédito;Tokyo;Tokio;Airbnb;Primera clase;;;;8;9;FALSO;Falso;Agente de viajes;Pendiente;7;3;11;8;Temporada alta;FALSO;Falso;3;Todo bien;Adultos Mayores;8.296,60;1.659,32
U0944;83000925C;42;Female;Femenino;Australia;Australia;Negocios;Negocios;R00944;18/01/2024;14/05/2024;160;117;13;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;13.445,30;Transferencia bancaria;Cancun;Cancun;Airbnb;Ejecutiva;;Desconocido;Desconocido;7;12;VERDADERO;Verdadero;Agente de viajes;Pendiente;10;1;6;5;Temporada baja;FALSO;Falso;5;Todo bien;Mediana Edad;13.445,30;1.034,25
U0945;43176461X;46;Female;Femenino;UK;Reino unido;Turista;Turista;R00945;14/10/2024;09/11/2024;314;26;14;4;Vuelo + Hotel;Vuelo + Hotel;6.389,10;Tarjeta de crédito;Paris;Paris;Hotel;Económica;;;;4;13;VERDADERO;Verdadero;App móvil;Cancelada;8;10;1;11;Temporada baja;VERDADERO;Verdadero;1;Problemas con la reserva;Mediana Edad;1.597,28;456,36
U0946;55184607V;39;Male;Masculino;Australia;Australia;Tusirta;Turista;R00946;17/02/2024;05/10/2024;120;231;14;2;Solo vuelo;Vuelo;3.277,10;Tarjeta de crédito;New York;Nueva York;;Primera clase;;;;8;13;FALSO;Falso;Sitio web;Cancelada;4;2;1;10;Temporada baja;VERDADERO;Verdadero;3;Recomendado;Adultos;1.638,55;234,08
U0947;90586997W;59;Female;Femenino;India;India;Turista;Turista;R00947;15/03/2024;07/12/2024;111;267;5;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;18.041,40;Transferencia bancaria;Tokyo;Tokio;Hotel;Económica;Tour en bus;Tour en bus;Tour en bus;6;4;VERDADERO;Verdadero;Sitio web;Pendiente;10;3;5;12;Temporada baja;FALSO;Falso;1;Problemas con la reserva;Adultos Mayores;6.013,80;3.608,28
U0948;70353638L;31;Male;Masculino;Mexico;Méjico;Turista;Turista;R00948;06/10/2024;19/11/2024;272;44;8;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;1.699,70;PayPal;Paris;Paris;Resort;Económica;Tour en bus;Tour en bus;Tour en bus;3;7;VERDADERO;Verdadero;App móvil;Pendiente;2;10;11;11;Temporada baja;FALSO;Falso;2;Problemas con la reserva;Adultos;566,57;212,46
U0949;40346987L;64;Other;Otro;UK;Reino unido;Turista;Turista;R00949;01/06/2024;22/11/2024;27;174;4;3;Solo vuelo;Vuelo;1.767,90;Transferencia bancaria;Cancun;Cancun;;Económica;;;;1;3;FALSO;Falso;Sitio web;Cancelada;11;6;8;11;Temporada baja;VERDADERO;Verdadero;3;Recomendado;Adultos Mayores;589,30;441,98
U0950;29768376M;38;Male;Masculino;UK;Reino unido;Tusirta;Turista;R00950;12/08/2024;15/09/2024;176;34;2;2;Solo vuelo;Vuelo;12.960,70;Transferencia bancaria;Paris;Paris;;Primera clase;;;;3;1;VERDADERO;Verdadero;App móvil;Cancelada;6;8;6;9;Temporada baja;VERDADERO;Verdadero;3;Problemas con la reserva;Adultos;6.480,35;6.480,35
U0951;27761977B;60;Other;Otro;USA;EEUU;Tusirta;Turista;R00951;16/03/2024;07/10/2024;265;205;13;4;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;13.084,30;Tarjeta de crédito;New York;Nueva York;Resort;Primera clase;Excursión en bote;Excursión en bote;Excursión en bote;3;12;FALSO;Falso;Sitio web;Pendiente;7;3;11;10;Temporada alta;FALSO;Falso;1;Problemas con la reserva;Adultos Mayores;3.271,08;1.006,48
U0952;32742066W;51;Other;Otro;Spain;España;Negocios;Negocios;R00952;28/02/2024;16/06/2024;154;109;5;3;Vuelo + Hotel;Vuelo + Hotel;18.288,10;Transferencia bancaria;New York;Nueva York;Airbnb;Primera clase;;;;4;4;VERDADERO;Verdadero;Sitio web;Cancelada;12;2;3;6;Temporada baja;FALSO;Falso;2;No me gustó el servicio;Adultos Mayores;6.096,03;3.657,62
U0953;73622881L;56;Other;Otro;India;India;Tusirta;Turista;R00953;08/03/2024;27/11/2024;263;264;3;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;5.849,90;PayPal;Cancun;Cancun;Resort;Económica;Excursión en bote;Excursión en bote;Excursión en bote;8;2;VERDADERO;Verdadero;Agente de viajes;Pendiente;12;3;8;11;Temporada baja;FALSO;Falso;5;Excelente viaje;Adultos Mayores;1.949,97;1.949,97
U0954;34534869R;37;Other;Otro;Germany;Alemania;Negocios;Negocios;R00954;14/03/2024;25/05/2024;94;72;3;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;15.019,20;PayPal;Cancun;Cancun;Hotel;Económica;Excursión en bote;Excursión en bote;Excursión en bote;4;2;FALSO;Falso;Agente de viajes;Pendiente;1;3;10;5;Temporada alta;FALSO;Falso;1;Problemas con la reserva;Adultos;5.006,40;5.006,40
U0955;14006930E;60;Other;Otro;Spain;España;Tusirta;Turista;R00955;15/11/2024;17/12/2024;301;32;6;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;14.252,70;PayPal;London;Londres;Hotel;Primera clase;Excursión en bote;Excursión en bote;Excursión en bote;5;5;FALSO;Falso;Agente de viajes;Cancelada;10;11;10;12;Temporada alta;FALSO;Falso;4;Todo bien;Adultos Mayores;14.252,70;2.375,45
U0956;28814901H;48;Female;Femenino;Germany;Alemania;Turista;Turista;R00956;18/06/2024;03/08/2024;170;46;10;4;Vuelo + Hotel;Vuelo + Hotel;11.748,50;Tarjeta de crédito;Paris;Paris;Resort;Económica;;;;9;9;VERDADERO;Verdadero;Sitio web;Pendiente;11;6;11;8;Temporada baja;FALSO;Falso;1;Problemas con la reserva;Mediana Edad;2.937,13;1.174,85
U0957;56642661D;56;Female;Femenino;Spain;España;Tusirta;Turista;R00957;09/02/2024;19/12/2024;223;314;6;1;Solo vuelo;Vuelo;8.236,80;Transferencia bancaria;Barcelona;Barcelona;;Económica;;;;7;5;VERDADERO;Verdadero;App móvil;Pendiente;1;2;2;12;Temporada alta;FALSO;Falso;2;No me gustó el servicio;Adultos Mayores;8.236,80;1.372,80
U0958;69989307P;24;Female;Femenino;Mexico;Méjico;Negocios;Negocios;R00958;06/10/2024;11/11/2024;173;36;12;2;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;3.745,10;Transferencia bancaria;Paris;Paris;Hotel;Económica;;Desconocido;Desconocido;1;11;FALSO;Falso;Sitio web;Cancelada;3;10;7;11;Temporada baja;FALSO;Falso;2;;Jovenes Adultos;1.872,55;312,09
U0959;29878895D;42;Female;Femenino;India;India;Turista;Turista;R00959;23/02/2024;25/06/2024;223;123;12;2;Solo vuelo;Vuelo;155,10;Tarjeta de crédito;New York;Nueva York;;Ejecutiva;;;;5;11;FALSO;Falso;App móvil;Confirmada;11;2;6;6;Temporada baja;VERDADERO;Verdadero;3;Problemas con la reserva;Mediana Edad;77,55;12,93
U0960;47538982Y;23;Male;Masculino;Australia;Australia;Tusirta;Turista;R00960;23/02/2024;09/11/2024;218;260;9;3;Vuelo + Hotel;Vuelo + Hotel;10.587,60;Tarjeta de crédito;Cancun;Cancun;Airbnb;Primera clase;;;;8;8;VERDADERO;Verdadero;App móvil;Cancelada;3;2;2;11;Temporada alta;VERDADERO;Verdadero;3;No me gustó el servicio;Jovenes Adultos;3.529,20;1.176,40
U0961;71663277S;64;Male;Masculino;Germany;Alemania;Turista;Turista;R00961;06/02/2024;14/02/2024;163;8;4;4;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;19.178,70;PayPal;Cancun;Cancun;Hotel;Ejecutiva;;Desconocido;Desconocido;3;3;FALSO;Falso;App móvil;Cancelada;7;2;10;2;Temporada baja;VERDADERO;Verdadero;3;Recomendado;Adultos Mayores;4.794,68;4.794,68
U0962;33223786X;22;Other;Otro;India;India;Negocios;Negocios;R00962;03/11/2024;27/12/2024;114;54;14;4;Solo vuelo;Vuelo;3.863,30;Transferencia bancaria;Rome;Roma;;Primera clase;;;;1;13;VERDADERO;Verdadero;App móvil;Cancelada;3;11;2;12;Temporada baja;VERDADERO;Verdadero;5;Todo bien;Jovenes Adultos;965,83;275,95
U0963;23976217M;28;Male;Masculino;Spain;España;Negocios;Negocios;R00963;12/02/2024;27/02/2024;270;15;11;2;Solo vuelo;Vuelo;1.301,20;PayPal;Tokyo;Tokio;;Primera clase;;;;2;10;FALSO;Falso;Agente de viajes;Cancelada;1;2;12;2;Temporada alta;VERDADERO;Verdadero;2;;Jovenes Adultos;650,60;118,29
U0964;33355637W;22;Other;Otro;Mexico;Méjico;Negocios;Negocios;R00964;22/02/2024;21/11/2024;5;273;2;2;Solo vuelo;Vuelo;15.992,40;Transferencia bancaria;Cancun;Cancun;;Ejecutiva;;;;2;1;FALSO;Falso;App móvil;Cancelada;3;2;2;11;Temporada alta;VERDADERO;Verdadero;4;Todo bien;Jovenes Adultos;7.996,20;7.996,20
U0965;52323144F;26;Other;Otro;Australia;Australia;Negocios;Negocios;R00965;04/02/2024;25/10/2024;185;264;8;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;13.234,80;PayPal;Tokyo;Tokio;Hotel;Económica;Tour en bus;Tour en bus;Tour en bus;2;7;FALSO;Falso;Sitio web;Cancelada;10;2;10;10;Temporada alta;VERDADERO;Verdadero;3;Recomendado;Jovenes Adultos;13.234,80;1.654,35
U0966;85649534H;63;Male;Masculino;Spain;España;Turista;Turista;R00966;21/03/2024;03/11/2024;133;227;8;2;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;2.543,20;Transferencia bancaria;Cancun;Cancun;Airbnb;Primera clase;Excursión en bote;Excursión en bote;Excursión en bote;3;7;VERDADERO;Verdadero;Sitio web;Cancelada;10;3;1;11;Temporada baja;VERDADERO;Verdadero;3;No me gustó el servicio;Adultos Mayores;1.271,60;317,90
U0967;94422887K;30;Female;Femenino;Spain;España;Turista;Turista;R00967;12/08/2024;24/11/2024;1;104;13;4;Vuelo + Hotel;Vuelo + Hotel;4.828,50;Transferencia bancaria;Tokyo;Tokio;Hotel;Primera clase;;;;1;12;VERDADERO;Verdadero;Agente de viajes;Cancelada;8;8;10;11;Temporada alta;VERDADERO;Verdadero;3;;Adultos;1.207,13;371,42
U0968;17211941Y;35;Other;Otro;UK;Reino unido;Negocios;Negocios;R00968;05/10/2024;28/12/2024;196;84;7;1;Solo vuelo;Vuelo;9.383,60;Transferencia bancaria;New York;Nueva York;;Económica;;;;7;6;VERDADERO;Verdadero;App móvil;Confirmada;4;10;10;12;Temporada alta;FALSO;Falso;1;Problemas con la reserva;Adultos;9.383,60;1.340,51
U0969;59256025K;37;Other;Otro;India;India;Negocios;Negocios;R00969;02/02/2024;06/12/2024;77;308;5;2;Vuelo + Hotel;Vuelo + Hotel;1.258,40;PayPal;Rome;Roma;Airbnb;Ejecutiva;;;;3;4;VERDADERO;Verdadero;App móvil;Cancelada;6;2;6;12;Temporada alta;VERDADERO;Verdadero;4;;Adultos;629,20;251,68
U0970;65319736N;25;Male;Masculino;Germany;Alemania;Turista;Turista;R00970;16/06/2024;25/12/2024;171;192;7;2;Solo vuelo;Vuelo;10.309,40;PayPal;Rome;Roma;;Económica;;;;9;6;VERDADERO;Verdadero;Agente de viajes;Confirmada;9;6;12;12;Temporada baja;VERDADERO;Verdadero;5;Excelente viaje;Jovenes Adultos;5.154,70;1.472,77
U0971;99483572Q;49;Other;Otro;Australia;Australia;Negocios;Negocios;R00971;19/05/2024;16/09/2024;258;120;1;4;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;19.150,70;Transferencia bancaria;New York;Nueva York;Resort;Económica;City tour;City tour;Tour en Cuidad;9;0;FALSO;Falso;Agente de viajes;Cancelada;1;5;4;9;Temporada alta;FALSO;Falso;2;Todo bien;Mediana Edad;4.787,68;19.150,70
U0972;66301589H;29;Male;Masculino;Germany;Alemania;Negocios;Negocios;R00972;26/02/2024;30/07/2024;67;155;7;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;19.331,50;PayPal;London;Londres;Resort;Económica;Excursión en bote;Excursión en bote;Excursión en bote;2;6;VERDADERO;Verdadero;App móvil;Cancelada;12;2;9;7;Temporada baja;VERDADERO;Verdadero;2;Todo bien;Jovenes Adultos;6.443,83;2.761,64
U0973;69380840Y;41;Other;Otro;India;India;Negocios;Negocios;R00973;15/02/2024;04/04/2024;345;49;2;1;Solo vuelo;Vuelo;1.125,20;Tarjeta de crédito;Barcelona;Barcelona;;Ejecutiva;;;;7;1;VERDADERO;Verdadero;App móvil;Cancelada;6;2;11;4;Temporada baja;FALSO;Falso;4;Recomendado;Mediana Edad;1.125,20;562,60
U0974;57285329B;63;Female;Femenino;India;India;Turista;Turista;R00974;26/08/2024;07/10/2024;59;42;13;4;Solo vuelo;Vuelo;9.762,80;Transferencia bancaria;Barcelona;Barcelona;;Económica;;;;4;12;VERDADERO;Verdadero;App móvil;Cancelada;1;8;11;10;Temporada alta;FALSO;Falso;5;Recomendado;Adultos Mayores;2.440,70;750,98
U0975;90464315W;55;Female;Femenino;Australia;Australia;Turista;Turista;R00975;11/07/2024;20/07/2024;2;9;2;1;Solo vuelo;Vuelo;4.715,10;Transferencia bancaria;Cancun;Cancun;;Económica;;;;1;1;FALSO;Falso;Sitio web;Cancelada;1;7;3;7;Temporada alta;VERDADERO;Verdadero;2;Todo bien;Adultos Mayores;4.715,10;2.357,55
U0976;97575430T;21;Female;Femenino;Spain;España;Turista;Turista;R00976;16/02/2024;17/12/2024;161;305;8;4;Vuelo + Hotel;Vuelo + Hotel;4.212,40;PayPal;Cancun;Cancun;Airbnb;Ejecutiva;;;;4;7;FALSO;Falso;App móvil;Confirmada;11;2;7;12;Temporada baja;VERDADERO;Verdadero;4;Todo bien;Jovenes Adultos;1.053,10;526,55
